2024-06-15 12:42:19 INFO  SokobanLogic:40 - Undoing move: Move [(1, 1)->(2, 1)]
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (6, 3)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (0, 4)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (1, 4)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (2, 4)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (3, 4)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (4, 4)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (5, 4)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (6, 4)
2024-06-15 12:43:28 INFO  LevelLoader:19 - reading file test_level.txt to generate level
2024-06-15 12:43:28 INFO  LevelLoader:29 - loading a level that has 5 rows
2024-06-15 12:43:28 INFO  LevelLoader:30 - loading a level that has 7 columns
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (0, 0)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (1, 0)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (2, 0)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (3, 0)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (4, 0)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (5, 0)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (6, 0)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (0, 1)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/worker.png
2024-06-15 12:43:28 INFO  LevelLoader:120 - the warehouse man has been loaded(1, 1)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/box.png
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/box-modified.png
2024-06-15 12:43:28 INFO  LevelLoader:108 - a box has been loaded(2, 1)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/goal.png
2024-06-15 12:43:28 INFO  LevelLoader:103 - a goal has been loaded(4, 1)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (6, 1)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (0, 2)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (6, 2)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (0, 3)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (6, 3)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (0, 4)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (1, 4)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (2, 4)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (3, 4)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (4, 4)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (5, 4)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (6, 4)
2024-06-15 12:43:28 INFO  LevelLoader:19 - reading file test_level.txt to generate level
2024-06-15 12:43:28 INFO  LevelLoader:29 - loading a level that has 5 rows
2024-06-15 12:43:28 INFO  LevelLoader:30 - loading a level that has 7 columns
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (0, 0)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (1, 0)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (2, 0)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (3, 0)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (4, 0)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (5, 0)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (6, 0)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (0, 1)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/worker.png
2024-06-15 12:43:28 INFO  LevelLoader:120 - the warehouse man has been loaded(1, 1)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/box.png
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/box-modified.png
2024-06-15 12:43:28 INFO  LevelLoader:108 - a box has been loaded(2, 1)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/goal.png
2024-06-15 12:43:28 INFO  LevelLoader:103 - a goal has been loaded(4, 1)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (6, 1)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (0, 2)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (6, 2)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (0, 3)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (6, 3)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (0, 4)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (1, 4)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (2, 4)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (3, 4)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (4, 4)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (5, 4)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (6, 4)
2024-06-15 12:43:28 INFO  LevelLoader:19 - reading file test_level.txt to generate level
2024-06-15 12:43:28 INFO  LevelLoader:29 - loading a level that has 5 rows
2024-06-15 12:43:28 INFO  LevelLoader:30 - loading a level that has 7 columns
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (0, 0)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (1, 0)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (2, 0)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (3, 0)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (4, 0)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (5, 0)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (6, 0)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (0, 1)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/worker.png
2024-06-15 12:43:28 INFO  LevelLoader:120 - the warehouse man has been loaded(1, 1)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/box.png
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/box-modified.png
2024-06-15 12:43:28 INFO  LevelLoader:108 - a box has been loaded(2, 1)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/goal.png
2024-06-15 12:43:28 INFO  LevelLoader:103 - a goal has been loaded(4, 1)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (6, 1)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (0, 2)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (6, 2)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (0, 3)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (6, 3)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (0, 4)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (1, 4)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (2, 4)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (3, 4)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (4, 4)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (5, 4)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (6, 4)
2024-06-15 12:43:28 INFO  LevelLoader:19 - reading file test_level.txt to generate level
2024-06-15 12:43:28 INFO  LevelLoader:29 - loading a level that has 5 rows
2024-06-15 12:43:28 INFO  LevelLoader:30 - loading a level that has 7 columns
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (0, 0)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (1, 0)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (2, 0)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (3, 0)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (4, 0)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (5, 0)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (6, 0)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (0, 1)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/worker.png
2024-06-15 12:43:28 INFO  LevelLoader:120 - the warehouse man has been loaded(1, 1)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/box.png
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/box-modified.png
2024-06-15 12:43:28 INFO  LevelLoader:108 - a box has been loaded(2, 1)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/goal.png
2024-06-15 12:43:28 INFO  LevelLoader:103 - a goal has been loaded(4, 1)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (6, 1)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (0, 2)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (6, 2)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/wall.png
2024-06-15 12:43:28 INFO  LevelLoader:93 - a wall has been loaded (0, 3)
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
2024-06-15 12:43:28 INFO  LevelLoader:98 - an air
2024-06-15 12:43:28 INFO  TexturePaths:30 - image generated correctly from this path ./src/main/java/model/textures/air.png
